,新车销售店名,车架号,推送日期,是否有效客户,其它施工项目,三方返还佣金,赠送装饰,赠送装饰_有值,返佣
1315,上元臻智,LC0DD4C48S0450385,2025-08-21,有效,,1000.0,,False,1000.0
1316,上元臻智,LC0DD4C4XS0345430,2025-08-22,有效,含车衣等改装7300,1000.0,航空铝底板+迎宾踏板,True,800.0
1317,上元臻智,LC0DD4C47S6204411,2025-08-23,有效,,1000.0,,False,1000.0
1318,上元臻智,LC0DD4C49S0452419,2025-08-25,有效,,1000.0,,False,1000.0
1319,上元臻智,LC0DD4C4XS0431028,2025-08-25,有效,含软包1000,1000.0,,False,1000.0
1320,上元臻智,LC0DE4CDXS0419393,2025-08-28,有效,,1000.0,,False,1000.0
1321,上元臻智,LC0D74C43S0428172,2025-08-28,有效,,1000.0,,False,1000.0
1322,上元臻智,LC0DD4C44S6167544,2025-08-29,有效,,1000.0,,False,1000.0
1323,上元臻智,LC0DF4CD6R7177443,2025-08-31,有效,,0.0,,False,0.0
1324,上元臻智,LC0DD4C46S0458839,2025-09-02,有效,含地板包围吸顶屏亮条黑化等改装21000,1000.0,隐形车衣,True,800.0
1325,上元臻智,LC0DD4C43S0429797,2025-09-02,有效,,1000.0,,False,1000.0
1326,上元臻智,LC0DE4CD0S0419418,2025-09-04,有效,,1000.0,隐形车衣,True,800.0
1327,上元臻智,LC0DD4C42S6204171,2025-09-04,有效,,1000.0,,False,1000.0
1328,上元臻智,LC0DD4C46S6163530,2025-09-04,有效,,1000.0,隐形车衣,True,800.0
1329,上元臻智,LC0D74C48S0467744,2025-09-04,有效,,1000.0,,False,1000.0
1330,上元臻智,LC0DD4C47S6204229,2025-09-04,有效,,1000.0,,False,1000.0
1331,上元臻智,LC0DD4C44S6204222,2025-09-04,有效,,1000.0,,False,1000.0
1332,上元臻智,LC0DD4C42S6215283,2025-09-05,有效,,1000.0,,False,1000.0
1333,上元臻智,LC0DD4C45S0483974,2025-09-06,有效,,1000.0,,False,1000.0
1334,上元臻智,LC0DD4C49S0441940,2025-09-06,有效,含车衣吸顶屏等改装12000,1000.0,,False,1000.0
1335,上元臻智,LC0DD6C43R7216426,2025-09-06,有效,,1000.0,,False,1000.0
1336,上元臻智,LC0DD4C47S0462060,2025-09-06,有效,,1000.0,,False,1000.0
1337,上元臻智,LC0DD4C48S6204322,2025-09-06,有效,含车衣6000+软包1000,1000.0,,False,1000.0
1338,上元臻智,LC0DD4C43S6128167,2025-09-06,有效,,1000.0,隐形车衣,True,800.0
1339,上元臻智,LC0DD4C43S6204213,2025-09-08,有效,,1000.0,,False,1000.0
1340,上元臻智,LC0DD4C45S0458864,2025-09-09,有效,含车衣地板等改装11000,1000.0,,False,1000.0
1341,上元臻智,LC0DD4C4XS0443583,2025-09-09,有效,,1000.0,隐形车衣,True,800.0
1342,上元臻智,LC0DD4C42S0441911,2025-09-09,有效,,1000.0,隐形车衣,True,800.0
1343,上元臻智,LC0DE4CD3S0444247,2025-09-09,有效,,1000.0,隐形车衣,True,800.0
1344,上元臻智,LC0DD4C42S0441939,2025-09-09,有效,,1000.0,,False,1000.0
1345,上元臻智,LC0DD4C42S6167123,2025-09-09,有效,,1000.0,隐形车衣,True,800.0
1346,上元臻智,LC0DD6C41R7203156,2025-09-09,有效,,1000.0,,False,1000.0
1347,上元臻智,LC0DD4C45S0436444,2025-09-09,有效,,1000.0,,False,1000.0
1348,上元臻智,LC0DD4C4XS6167466,2025-09-11,有效,,1000.0,,False,1000.0
1349,上元臻智,LC0DD4C40S0443592,2025-09-15,有效,,1000.0,隐形车衣,True,800.0
1350,上元臻智,LC0DD4C49S0490457,2025-09-15,有效,,1000.0,,False,1000.0
1351,上元臻智,LC0DD4C47S0470577,2025-09-15,有效,,1000.0,,False,1000.0
1352,上元臻智,LC0DD4C45S0490486,2025-09-16,有效,,1000.0,,False,1000.0
1353,上元臻智,LC0DD4C45S0488494,2025-09-16,有效,,1000.0,隐形车衣+木地板,True,800.0
1354,上元臻智,LC0DD4C45S6204200,2025-09-16,有效,,1000.0,,False,1000.0
1355,上元臻智,LC0DD4C43S0479292,2025-09-16,有效,,1000.0,,False,1000.0
1356,上元臻智,LC0DD4C40S0488449,2025-09-20,有效,,1000.0,,False,1000.0
1357,上元臻智,LC0DD4C45S0429834,2025-09-20,有效,,1000.0,隐形车衣,True,800.0
1358,上元臻智,LC0DD4C41S7030412,2025-09-20,有效,,1000.0,,False,1000.0
1359,上元臻智,LC0DD4C49S0403558,2025-09-22,有效,,1000.0,,False,1000.0
1360,上元臻智,LC0DD4C44S0493668,2025-09-23,有效,,1000.0,,False,1000.0
1361,上元臻智,LC0DE4CDXS0485605,2025-09-23,有效,,1000.0,,False,1000.0
1362,上元臻智,LC0DD4C47S0483975,2025-09-23,有效,,1000.0,隐形车衣,True,800.0
1363,上元臻智,LC0DD4C45S0497230,2025-09-24,有效,,1000.0,,False,1000.0
1364,上元臻智,LC0DD4C44R7170688,2025-09-26,有效,车衣4200,1000.0,,False,1000.0
1365,上元臻智,LC0DD4C45S6204276,2025-09-26,有效,,1000.0,,False,1000.0
1366,上元臻智,LC0DD4C48S0490420,2025-09-26,有效,,1000.0,,False,1000.0
1367,上元臻智,LC0DE4CD1S0501724,2025-09-27,有效,,1000.0,,False,1000.0
1368,上元臻智,LC0DD4C40S0493652,2025-09-27,有效,,1000.0,,False,1000.0
1369,上元臻智,LC0DE4CD6S0419407,2025-09-27,有效,含地板4000,1000.0,,False,1000.0
1370,上元臻智,LC0DD4C42S0484046,2025-09-27,有效,,1000.0,,False,1000.0
1371,上元臻智,LC0DD4C49S0515860,2025-09-27,有效,,1000.0,,False,1000.0
1372,上元臻智,LC0DD4C47S6199694,2025-09-27,有效,含软包1000,1000.0,,False,1000.0
1373,上元臻智,LC0DD4C40S6172630,2025-09-28,有效,,1000.0,,False,1000.0
1374,上元臻智,LC0DD4C48S0493415,2025-09-29,有效,,1000.0,,False,1000.0
1375,上元臻智,LC0DE4CD0S0458753,2025-09-29,有效,含车衣7000地板零重力等改装14200,1000.0,,False,1000.0
1376,上元臻智,LC0D74C49S0252342,2025-09-30,有效,,1000.0,,False,1000.0
1377,上元臻智,LC0DD4C42S0525954,2025-09-30,有效,,1000.0,,False,1000.0
1378,上元臻智,LC0DE4CD9S0500594,2025-09-30,有效,,1000.0,,False,1000.0
1379,上元臻智,LC0DD4C48S6215532,2025-10-03,有效,,1000.0,,False,1000.0
1380,上元臻智,LC0DE4CD8S0515913,2025-10-03,有效,,1000.0,,False,1000.0
1381,上元臻智,LC0DD4C44S6236054,2025-10-05,有效,,1000.0,,False,1000.0
1382,上元臻智,LC0DD4C46S6167111,2025-10-11,有效,,1000.0,,False,1000.0
1383,上元臻智,LC0DD4C43S6204471,2025-10-13,有效,,1000.0,,False,1000.0
1384,上元臻智,LC0D74C47S0346641,2025-10-13,有效,,1000.0,,False,1000.0
1385,上元臻智,LC0DD6C48R7242200,2025-10-13,有效,,1000.0,隐形车衣,True,800.0
1386,上元臻智,LC0DD4C43S6198820,2025-10-13,有效,,1000.0,,False,1000.0
1387,上元臻智,LC0DD4C48S6167269,2025-10-13,有效,,1000.0,,False,1000.0
1388,上元臻智,LC0DD4C42S6215171,2025-10-14,有效,,1000.0,,False,1000.0
1389,上元臻智,LC0DD4C4XS0490354,2025-10-14,有效,,1000.0,隐形车衣,True,800.0
1390,上元臻智,LC0DE4CD9S0484106,2025-10-14,有效,,1000.0,隐形车衣,True,800.0
1391,上元臻智,LC0DD4C40S6204234,2025-10-14,有效,,1000.0,,False,1000.0
1392,上元臻智,LC0DD4C47S6215666,2025-10-14,有效,,1000.0,,False,1000.0
1393,上元臻智,LC0DD4C44S0525647,2025-10-16,有效,,1000.0,,False,1000.0
1394,上元臻智,LC0DD4C4XS6167290,2025-10-19,有效,,1000.0,,False,1000.0
1395,上元臻智,LC0DD4C43S6245960,2025-10-19,有效,,1000.0,,False,1000.0
1396,上元臻智,LC0DD4C49S6247941,2025-10-20,有效,含软包1000,1000.0,,False,1000.0
1397,上元臻智,LC0DD4C46S6246813,2025-10-20,有效,,1000.0,,False,1000.0
1398,上元臻智,LC0DD4C42S0525971,2025-10-20,有效,含车衣7000,1000.0,,False,1000.0
1399,上元臻智,LC0DD4C44S0495243,2025-10-20,有效,,1000.0,,False,1000.0
1400,上元臻智,LC0DF4CD2R6062280,2025-10-20,有效,,1000.0,改色膜,True,800.0
1401,上元臻智,LC0DD4C48S0460513,2025-10-20,有效,,1000.0,,False,1000.0
1402,上元臻智,LC0DE4CDXS0525620,2025-10-20,有效,,1000.0,,False,1000.0
1403,上元臻智,LC0DD4C49S0524848,2025-10-23,有效,,1000.0,,False,1000.0
1404,上元臻智,LC0DD4C41S6244970,2025-10-28,有效,含车衣7000,1000.0,,False,1000.0
1405,上元臻智,LC0DD4C48S0493656,2025-10-29,有效,,1000.0,,False,1000.0
1406,上元臻智,LC0DD4C40S6253966,2025-10-29,有效,,1000.0,,False,1000.0
1407,上元臻智,LC0DD4C40S6262053,2025-10-30,有效,,1000.0,,False,1000.0
1408,上元臻智,LC0DD4C48S0485623,2025-10-31,有效,,1000.0,,False,1000.0
1409,上元臻智,LC0DD4C45S6236130,2025-10-31,有效,,1000.0,,False,1000.0
1410,上元臻智,LC0DD4C44S6236121,2025-10-31,有效,,1000.0,,False,1000.0
1411,上元臻智,LC0DD4C43S0525820,2025-10-31,有效,,1000.0,,False,1000.0
1412,上元臻智,LC0DE4CD7S0555996,2025-10-31,有效,,1000.0,,False,1000.0
1413,上元臻智,LC0DD4C41S0571968,2025-10-31,有效,含软包1000,1000.0,,False,1000.0
1414,上元臻智,LC0DD4C48S6265587,2025-11-01,有效,,1000.0,,False,1000.0
1415,上元臻智,LC0DD4C48S6271597,2025-11-01,有效,,1000.0,,False,1000.0
1416,上元臻智,LC0D74C44S0501632,2025-11-02,有效,,1000.0,,False,1000.0
1417,上元臻智,LC0DD4C40S0571606,2025-11-02,有效,地板+车衣,1000.0,地板+车衣,True,800.0
1418,上元臻智,LC0DD4C41S6260862,2025-11-05,有效,,1000.0,,False,1000.0
1419,上元臻智,LC0DD4C42S6246744,2025-11-03,有效,,1000.0,,False,1000.0
1420,上元臻智,LC0DD4C47S6271414,2025-11-03,有效,,1000.0,,False,1000.0
1421,上元臻智,LC0DD4C49S6271415,2025-11-04,有效,,1000.0,,False,1000.0
1422,上元臻智,LC0DD4C40S0571640,2025-11-05,有效,,1000.0,,False,1000.0
1423,上元臻智,LC0DD4C46S0579919,2025-11-07,有效,车衣+地板,1000.0,航空铝底板+迎宾踏板,True,800.0
1424,上元臻智,LC0DD4C48S0518930,2025-11-09,有效,,1000.0,,False,1000.0
1425,上元臻智,LC0D74C48S0490277,2025-11-11,有效,,1000.0,,False,1000.0
1426,上元臻智,LC0DD4C49S0443669,2025-11-20,有效,,1000.0,,False,1000.0
1427,上元臻智,LC0DD4C47S0460499,2025-11-13,有效,,1000.0,,False,1000.0
1428,上元臻智,LC0D74C46S0467743,2025-11-20,有效,,1000.0,,False,1000.0
1429,上元臻智,LC0DD4C45S6282900,2025-11-14,有效,,1000.0,,False,1000.0
1430,上元臻智,LC0DD4C43S6276674,2025-11-14,有效,,1000.0,,False,1000.0
1431,上元臻智,LC0DD4C45S6276594,2025-11-15,有效,,1000.0,,False,1000.0
1432,上元臻智,LC0DD4C44S6287859,2025-11-16,有效,,1000.0,,False,1000.0
1433,上元臻智,LC0DD4C41S0488363,2025-11-16,有效,,1000.0,,False,1000.0
1434,上元臻智,LC0DD4C4XS6272993,2025-11-14,有效,,1000.0,,False,1000.0
1435,上元臻智,LC0DE4CD8S0485599,2025-11-17,有效,,1000.0,,False,1000.0
1436,上元臻智,LC0DD4C42S6266069,2025-11-17,有效,,1000.0,,False,1000.0
1437,上元臻智,LC0DD4C43S6272883,2025-11-17,有效,,1000.0,,False,1000.0
1438,上元臻智,LC0DD4C43S6276481,2025-11-17,有效,,1000.0,,False,1000.0
1439,上元臻智,LC0DD4C44S6277137,2025-11-17,有效,,1000.0,,False,1000.0
1440,上元臻智,LC0DD4C4XS6271469,2025-11-17,有效,,1000.0,,False,1000.0
1441,上元臻智,LC0DD4C45S6246771,2025-11-20,有效,,1000.0,,False,1000.0
1442,上元臻智,LC0DD4C48S6256064,2025-11-18,有效,精品、车衣,1000.0,隐形车衣,True,800.0
1443,上元臻智,LC0DD4C47S6279447,2025-11-18,有效,车衣,1000.0,车衣,True,800.0
1444,上元臻智,LC0DD4C43S6282975,2025-11-19,有效,,1000.0,,False,1000.0
1445,上元臻智,LC0DD4C49S6287808,2025-11-19,有效,,1000.0,,False,1000.0
1446,上元臻智,LC0DD4C47S7126058,2025-11-19,有效,,1000.0,,False,1000.0
1447,上元臻智,LC0DD4C4XS6277160,2025-11-19,有效,,1000.0,,False,1000.0
1448,上元臻智,LC0DE4CD8S0556557,2025-11-20,有效,,1000.0,,False,1000.0
1449,上元臻智,LC0DD4C43S7126252,2025-11-20,有效,,1000.0,,False,1000.0
1450,上元臻智,LC0DD4C4XS0592446,2025-11-20,有效,车衣+地板,1000.0,航空铝底板+迎宾踏板,True,800.0
1451,上元臻智,LC0DD4C42S0584664,2025-11-20,有效,,1000.0,,False,1000.0
1452,上元臻智,LC0DD4C40S6265633,2025-11-21,有效,,1000.0,,False,1000.0
1453,上元臻智,LC0DD4C46S6277317,2025-11-21,有效,,1000.0,,False,1000.0
1454,上元臻智,LC0DD4C46S6271288,2025-11-21,有效,,1000.0,,False,1000.0
1455,上元臻智,LC0DD4C41S6287916,2025-11-23,有效,,1000.0,,False,1000.0
1456,上元臻智,LC0DD4C47S6291131,2025-11-24,有效,,1000.0,,False,1000.0
1457,上元臻智,LC0DD4C44S6290292,2025-11-25,有效,,1000.0,,False,1000.0
1458,上元臻智,LC0DD4C44S0488373,2025-11-25,有效,,1000.0,航空铝底板+迎宾踏板,True,800.0
1459,上元臻智,LC0DD4C41S6279475,2025-11-26,有效,车衣,1000.0,隐形车衣,True,800.0
1460,上元臻智,LC0DD4C46S6295011,2025-11-27,有效,,1000.0,,False,1000.0
1461,上元臻智,LC0DD4C45S0485580,2025-11-29,有效,,1000.0,,False,1000.0
1462,上元臻智,LC0DD4C46S6295140,2025-11-29,有效,,1000.0,,False,1000.0
1463,上元臻智,LC0DD4C49S6293138,2025-11-28,有效,,1000.0,,False,1000.0
1464,上元臻智,LC0DE4CD9S0609816,2025-11-29,有效,木地板,1000.0,木地板,True,800.0
1465,上元臻智,LC0DD4C46S6295106,2025-11-28,有效,软包,1000.0,软包,True,800.0
1466,上元臻智,LC0DD4C44S6299218,2025-11-29,有效,,1000.0,,False,1000.0
1467,上元臻智,LC0DD4C46S6295414,2025-11-29,有效,,1000.0,,False,1000.0
1468,上元臻智,LC0DD4C46S6298331,2025-11-28,有效,,1000.0,,False,1000.0
1469,上元臻智,LC0DD4C40S6298583,2025-11-28,有效,,1000.0,,False,1000.0
1470,上元臻智,LC0DD4C45S6298496,2025-11-29,有效,,1000.0,隐形车衣,True,800.0
1471,上元臻智,LC0DD4C41S6295451,2025-11-29,有效,,1000.0,隐形车衣,True,800.0
1472,上元臻智,LC0DD4C41S6296342,2025-11-29,有效,,1000.0,,False,1000.0
1473,上元臻智,LC0DD4C41S6288077,2025-11-30,有效,,1000.0,,False,1000.0
1474,上元臻智,LC0DD4C43S6269126,2025-11-30,有效,,1000.0,,False,1000.0
1475,上元臻智,LC0DD4C44S6291345,2025-11-30,有效,,1000.0,隐形车衣,True,800.0
1476,上元臻智,LC0DD4C43S6277064,2025-12-02,有效,,1000.0,,False,1000.0
1477,上元臻智,LC0DD4C48S6298377,2025-12-03,有效,,1000.0,,False,1000.0
1478,上元臻智,LC0DD4C41S6299192,2025-12-03,有效,,1000.0,,False,1000.0
1479,上元臻智,LC0DD4C44S0621147,2025-12-03,有效,车衣,1000.0,车衣,True,800.0
1480,上元臻智,LC0DD4C49S6299201,2025-12-03,有效,,1000.0,,False,1000.0
1481,上元臻智,LC0DD4C47S6284020,2025-12-04,有效,,1000.0,,False,1000.0
1482,上元臻智,LC0DD4C45S6295047,2025-12-04,有效,,1000.0,,False,1000.0
1483,上元臻智,LC0DD4C4XS6304793,2025-12-05,有效,,1000.0,,False,1000.0
1484,上元臻智,LC0DD4C4XS6298543,2025-12-04,有效,,1000.0,,False,1000.0
1485,上元臻智,LC0DD4C49S6302582,2025-12-04,有效,车衣,1000.0,车衣,True,800.0
1486,上元臻智,LC0DD4C44S0611413,2025-12-08,有效,车衣+地板,1000.0,车衣+地板,True,800.0
1487,上元臻智,LC0DD4C45S6298708,2025-12-08,有效,精品,1000.0,精品,True,800.0
1488,上元臻智,LC0DD4C44S6295119,2025-12-07,有效,,1000.0,,False,1000.0
1489,上元臻智,LC0DD4C46S6296238,2025-12-09,有效,,1000.0,,False,1000.0
1490,上元臻智,LC0DD4C46S6301583,2025-12-09,有效,,1000.0,,False,1000.0
1491,上元臻智,LC0DD4C48S6294801,2025-12-09,有效,,1000.0,,False,1000.0
1492,上元臻智,LC0DD4C45S6299597,2025-12-09,有效,,1000.0,,False,1000.0
1493,上元臻智,LC0DD4C4XS6198801,2025-12-09,有效,,1000.0,,False,1000.0
1494,上元臻智,LC0DD4C44S6304644,2025-12-10,有效,,1000.0,,False,1000.0
1495,上元臻智,LC0DD4C4XS6305202,2025-12-10,有效,软包,1000.0,软包,True,800.0
1496,上元臻智,LC0DD4C42S6304464,2025-12-10,有效,,1000.0,,False,1000.0
1497,上元臻智,LC0DD4C40S0623235,2025-12-11,有效,,1000.0,,False,1000.0
1498,上元臻智,LC0DD4C41S6304147,2025-12-11,有效,,1000.0,,False,1000.0
1499,上元臻智,LC0DD4C49S6304266,2025-12-11,有效,,1000.0,,False,1000.0
1500,上元臻智,LC0DD4C42S0639212,2025-12-11,有效,,1000.0,,False,1000.0
1501,上元臻智,LC0DD4C47S6295096,2025-12-16,有效,,1000.0,,False,1000.0
1502,上元臻智,LC0DD4C47S6299360,2025-12-16,有效,,1000.0,,False,1000.0
1503,上元臻智,LC0DD4C42S6304058,2025-12-16,有效,,1000.0,,False,1000.0
1504,上元臻智,LC0DD4C44S6304336,2025-12-16,有效,,1000.0,,False,1000.0
1505,上元臻智,LC0DD4C42S6295538,2025-12-16,有效,,1000.0,,False,1000.0
1506,上元臻智,LC0DD4C47S6302936,2025-12-16,有效,,1000.0,,False,1000.0
1507,上元臻智,LC0DD4C47S6279318,2025-12-16,有效,,1000.0,,False,1000.0
1508,上元臻智,LC0DD4C4XS6256017,2025-12-16,有效,,1000.0,,False,1000.0
1509,上元臻智,LC0DD4C41S6307291,2025-12-17,有效,,1000.0,,False,1000.0
1510,上元臻智,LC0DD4C47S6307070,2025-12-16,有效,,1000.0,,False,1000.0
1511,上元臻智,LC0DD4C48S6293907,2025-12-16,有效,,1000.0,,False,1000.0
1512,上元臻智,LC0DD4C47S0604519,2025-12-18,有效,,1000.0,,False,1000.0
1513,上元臻智,LC0DD4C42S7183722,2025-12-18,有效,,1000.0,,False,1000.0
1514,上元臻智,LC0DD4C43S6301752,2025-12-18,有效,,1000.0,,False,1000.0
1515,上元臻智,LC0DD4C40S6298258,2025-12-18,有效,,1000.0,,False,1000.0
1516,上元臻智,LC0DD4C4XS0640558,2025-12-18,有效,,1000.0,,False,1000.0
1517,上元臻智,LC0DD4C44S0598811,2025-12-18,有效,,1000.0,,False,1000.0
1518,上元臻智,LC0DD4C40S6309727,2025-12-19,有效,,1000.0,,False,1000.0
1519,上元臻智,LC0DD4C49S6310374,2025-12-20,有效,,1000.0,,False,1000.0
1520,上元臻智,LC0DD4C44S6310301,2025-12-22,有效,,1000.0,,False,1000.0
1521,上元臻智,LC0DD4C4XS6077735,2025-12-24,有效,,1000.0,,False,1000.0
1522,上元臻智,LC0DD4C41S6310417,2025-12-24,有效,,1000.0,,False,1000.0
1523,上元臻智,LC0DD4C47S6310115,2025-12-24,有效,,1000.0,,False,1000.0
1524,上元臻智,LC0DD4C49S6309760,2025-12-24,有效,,1000.0,,False,1000.0
1525,上元臻智,LC0DD4C45S6301560,2025-12-24,有效,,1000.0,,False,1000.0
1526,上元臻智,LC0DD4C40S6309839,2025-12-24,有效,,1000.0,,False,1000.0
1527,上元臻智,LC0DD4C42S6302746,2025-12-24,有效,,1000.0,,False,1000.0
1528,上元臻智,LC0DD4C45S0602753,2025-12-24,有效,,1000.0,,False,1000.0
1529,上元臻智,LC0DD4C48S0593515,2025-12-27,有效,,1000.0,,False,1000.0
1530,上元臻智,LC0DD4C4XS6308732,2025-12-30,有效,,1000.0,,False,1000.0
1531,上元臻智,LC0DD4C42S6308353,2025-12-30,有效,,1000.0,,False,1000.0
1532,上元臻智,LC0DD4C42S0640571,2025-12-30,有效,,1000.0,,False,1000.0
1533,上元臻智,LC0DE4CD8S0658070,2025-12-30,有效,,1000.0,,False,1000.0
1534,上元臻智,LC0DD4C46S0533894,2025-12-30,有效,,1000.0,,False,1000.0
1535,上元臻智,LC0DD4C41S6312426,2025-12-30,有效,,1000.0,,False,1000.0
1536,上元臻智,LC0DD4C49S6296413,2025-12-30,有效,,1000.0,,False,1000.0
1537,上元臻智,LC0DD4C40S6166956,2025-12-30,有效,,1000.0,,False,1000.0
1538,上元臻智,LC0DD4C46S6184605,2025-12-31,有效,,1000.0,,False,1000.0
1539,上元弘川,LC0FD1C42S5096647,2025-06-03,有效,,400.0,,False,400.0
1540,上元弘川,LGXFH4CB3S0500117,2025-06-05,有效,,400.0,,False,400.0
1541,上元弘川,LGXFF4CD0S0326238,2025-06-10,有效,,400.0,,False,400.0
1542,上元弘川,LGXFH4CB8S0598979,2025-06-18,有效,,400.0,,False,400.0
1543,上元弘川,LGXFF4CD5S0591687,2025-06-19,有效,,400.0,,False,400.0
1544,上元弘川,LGXFF4CD1S0617041,2025-06-25,有效,,400.0,,False,400.0
1545,上元弘川,LGXFH4CB6S0544595,2025-06-26,有效,,400.0,,False,400.0
1546,上元弘川,LGXFF4CD4S0633413,2025-06-26,有效,,400.0,,False,400.0
1547,上元弘川,LGXFF4CD3S0605425,2025-06-28,有效,软包,400.0,,False,400.0
1548,上元弘川,LGXFH4CB0S0534385,2025-06-30,有效,软包,400.0,,False,400.0
1549,上元弘川,LGXFH4CB1S0516932,2025-06-30,有效,,400.0,,False,400.0
1550,上元弘川,LGXFH4CB5S0592329,2025-06-30,有效,车衣,400.0,,False,400.0
1551,上元弘川,LC0FD1C43S5222529,2025-06-30,有效,车衣5000+软包1000,800.0,,False,800.0
1552,上元弘川,LC0FD1C44S5216268,2025-06-30,有效,软包,800.0,,False,800.0
1553,上元弘川,LGXFH4CB5S0592332,2025-06-30,有效,,400.0,,False,400.0
1554,上元弘川,LC0FD1C46S5222525,2025-06-30,有效,,800.0,,False,800.0
1555,上元弘川,LGXFH4CB8S0495058,2025-07-01,有效,,400.0,,False,400.0
1556,上元弘川,LGXFH4CB7S0592381,2025-07-01,有效,,400.0,,False,400.0
1557,上元弘川,LGXFH4CB1S0527140,2025-07-03,有效,,400.0,,False,400.0
1558,上元弘川,LGXFF4CD7S0633406,2025-07-03,有效,,400.0,,False,400.0
1559,上元弘川,LGXFF4CD5S0626731,2025-07-03,有效,,400.0,,False,400.0
1560,上元弘川,LGXFH4CB1S0588259,2025-07-03,有效,,400.0,,False,400.0
1561,上元弘川,LGXFH4CBXS0583013,2025-07-03,有效,,400.0,,False,400.0
1562,上元弘川,LGXFF4CD1S0626502,2025-07-03,有效,,400.0,,False,400.0
1563,上元弘川,LGXFF4CD1S0616973,2025-07-08,有效,,400.0,,False,400.0
1564,上元弘川,LC0FD1C43S5259922,2025-07-11,有效,,800.0,,False,800.0
1565,上元弘川,LGXFF4CD0S0616964,2025-07-14,有效,车衣,400.0,,False,400.0
1566,上元弘川,LGXFF4CD7S0629470,2025-07-14,有效,,400.0,,False,400.0
1567,上元弘川,LC0FD1C45S5225822,2025-07-14,有效,,800.0,,False,800.0
1568,上元弘川,LC0FD1C47S5269563,2025-07-14,有效,,800.0,,False,800.0
1569,上元弘川,LC0FD1C40S5259926,2025-07-17,有效,,800.0,,False,800.0
1570,上元弘川,LGXFH4CBXS0633585,2025-07-18,有效,,400.0,,False,400.0
1571,上元弘川,LC0FD1C41S5259241,2025-07-21,有效,车衣5000+软包1000,800.0,,False,800.0
1572,上元弘川,LGXFF4CD3S0424079,2025-07-21,有效,,400.0,,False,400.0
1573,上元弘川,LC0FD1C40S5244102,2025-07-22,有效,,800.0,,False,800.0
1574,上元弘川,LGXFF4CD0S0652444,2025-07-22,有效,,400.0,,False,400.0
1575,上元弘川,LC0FD1C44S5131320,2025-07-22,有效,,800.0,,False,800.0
1576,上元弘川,LC0FD1C49S5150896,2025-07-22,有效,车衣4500+软包1000,800.0,,False,800.0
1577,上元弘川,LGXFF4CDXS0662818,2025-07-22,有效,软包,400.0,,False,400.0
1578,上元弘川,LGXFH4CBXS0592066,2025-07-22,有效,,400.0,,False,400.0
1579,上元弘川,LGXFH4CB2S0641678,2025-07-23,有效,,400.0,,False,400.0
1580,上元弘川,LC0FD1C4XS5237075,2025-07-23,有效,,800.0,,False,800.0
1581,上元弘川,LGXFF4CD9S0616848,2025-07-23,有效,,400.0,,False,400.0
1582,上元弘川,LGXFH4CB4S0684175,2025-07-23,有效,,400.0,,False,400.0
1583,上元弘川,LC0FD1C47S5196839,2025-07-23,有效,,800.0,,False,800.0
1584,上元弘川,LGXFH4CB7S0683991,2025-07-24,有效,软包,400.0,,False,400.0
1585,上元弘川,LGXFF4CD9S0616901,2025-07-24,有效,,400.0,,False,400.0
1586,上元弘川,LC0FD1C41S5269591,2025-07-25,有效,,800.0,,False,800.0
1587,上元弘川,LGXFF4CD5S0649622,2025-07-25,有效,,400.0,,False,400.0
1588,上元弘川,LGXFH4CB7S0636220,2025-07-28,有效,,400.0,,False,400.0
1589,上元弘川,LC0FD1C48S5259947,2025-07-28,有效,,800.0,,False,800.0
1590,上元弘川,LGXFH4CB6S0636290,2025-07-28,有效,,400.0,,False,400.0
1591,上元弘川,LGXFF4CDXS0652421,2025-07-29,有效,,400.0,,False,400.0
1592,上元弘川,LGXFF4CDXS0616910,2025-07-29,有效,,400.0,,False,400.0
1593,上元弘川,LGXFF4CD7S0626519,2025-07-29,有效,,400.0,,False,400.0
1594,上元弘川,LC0FD1C42S5290594,2025-07-30,有效,,800.0,,False,800.0
1595,上元弘川,LC0FD1C47S5196890,2025-07-30,有效,软包,800.0,,False,800.0
1596,上元弘川,LGXFF4CD6S0725574,2025-07-30,有效,,400.0,,False,400.0
1597,上元弘川,LGXFF4CD2S0657659,2025-07-30,有效,,400.0,,False,400.0
1598,上元弘川,LGXFH4CB6S0668365,2025-07-31,有效,,400.0,,False,400.0
1599,上元弘川,LGXFF4CD7S0700411,2025-07-31,有效,,400.0,,False,400.0
1600,上元弘川,LGXFF4CD0S0700475,2025-08-04,有效,,400.0,,False,400.0
1601,上元弘川,LGXFF4CD2S0700414,2025-08-04,有效,,400.0,,False,400.0
1602,上元弘川,LC0FD1C44S5301353,2025-08-04,有效,,800.0,,False,800.0
1603,上元弘川,LC0FD1C41S5266478,2025-08-05,有效,软包,800.0,,False,800.0
1604,上元弘川,LC0FD1C48S5299221,2025-08-05,有效,,800.0,,False,800.0
1605,上元弘川,LGXFF4CD8S0724233,2025-08-06,有效,,400.0,,False,400.0
1606,上元弘川,LGXFH4CB7S0675390,2025-08-06,有效,,400.0,,False,400.0
1607,上元弘川,LC0FD1C42S5295357,2025-08-08,有效,,800.0,,False,800.0
1608,上元弘川,LGXFF4CD5S0713898,2025-08-08,有效,,400.0,,False,400.0
1609,上元弘川,LGXFF4CDXS0711175,2025-08-08,有效,,400.0,,False,400.0
